group_id,group_config,n_agents,consensus_reached,final_rec,turn_counter,total_messages,single_round_group,gss,min_sat,maj_min_gap,sat_variance,stability_rate,n_strategies_matched,conversation_vs_best_strategy_gss,ADD_rec,LMS_rec,MPL_rec,MAJ_rec,APP_rec,FAI_rec,matches_ADD,matches_LMS,matches_MPL,matches_MAJ,matches_APP,matches_FAI,ADD_gss,LMS_gss,MPL_gss,MAJ_gss,APP_gss,FAI_gss,ISS_Alexander,ISS_Amelia,ISS_Asher,ISS_Ava,ISS_Bailey,ISS_Bart,ISS_Benjamin,ISS_Blair,ISS_Cameron,ISS_Cedric,ISS_Charlotte,ISS_Donald,ISS_Elijah,ISS_Emma,ISS_Evelyn,ISS_Harper,ISS_Henry,ISS_Homer,ISS_Icarus,ISS_Isabella,ISS_Jade,ISS_James,ISS_Jordan,ISS_Liam,ISS_Lowen,ISS_Lucas,ISS_Marge,ISS_Maxima,ISS_Mia,ISS_Mickey,ISS_Morgan,ISS_Noah,ISS_Oliver,ISS_Olivia,ISS_Riley,ISS_Roger,ISS_Sophia,ISS_Steven,ISS_Willem-Alexander,ISS_William
7065,minority,8,True,rest_r,1,8,True,0.8181,0.1,0.4852,0.0944,1.0,3,0.0,rest_r,rest_j,rest_i,rest_r,rest_j,rest_r,True,False,False,True,False,True,0.8181,0.7809,0.3802,0.8181,0.7809,0.8181,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,0.5556,,,1.0,,,,,0.1,,1.0,,,0.8889
7066,divergent,2,True,rest_n,2,4,False,0.7,0.4,0.0,0.09,0.5,2,-0.0944,rest_l,rest_l,rest_d,rest_n,rest_l,rest_n,False,False,False,True,False,True,0.7944,0.7944,0.5556,0.7,0.7944,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,1.0
7067,coalitional,8,True,rest_d,4,32,False,0.4097,0.1,-0.1944,0.0632,0.25,0,-0.2903,rest_p,rest_t,rest_h,rest_p,rest_p,rest_p,False,False,False,False,False,False,0.7,0.5458,0.5403,0.7,0.7,0.7,,,0.1111,,,,0.5556,0.1,,,,,0.5,,,,,,,,,,,,,,,,,,0.5556,,,0.5556,,0.1,,,,0.8
7068,minority,6,True,rest_y,1,6,True,0.9167,0.7,0.25,0.0147,1.0,6,0.0,rest_y,rest_y,rest_s,rest_y,rest_y,rest_y,True,True,True,True,True,True,0.9167,0.9167,0.7051,0.9167,0.9167,0.9167,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,0.8,0.7,,,,,,,,,,
7069,minority,4,True,rest_b,2,8,False,0.6321,0.1,0.0,0.1488,0.5,1,-0.0603,rest_y,rest_y,rest_g,rest_b,rest_y,rest_y,False,False,False,True,False,False,0.6925,0.6925,0.4206,0.6321,0.6925,0.6925,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.1,,,,,,,0.4286,
707,coalitional,6,True,rest_i,3,18,False,0.5903,0.25,-0.0417,0.0545,0.5,2,0.0,rest_d,rest_u,rest_d,rest_d,rest_u,rest_i,False,False,True,False,False,True,0.5787,0.5468,0.5787,0.5787,0.5468,0.5903,0.6667,,,,,0.6,,,,0.25,,0.4,,,,,,,,,,,,1.0,,,,,,,0.625,,,,,,,,,
7070,coalitional,4,True,rest_b,2,8,False,0.5833,0.1111,0.6296,0.1011,0.25,2,-0.0417,rest_t,rest_w,rest_b,rest_k,rest_t,rest_t,False,False,True,False,True,False,0.625,0.5722,0.5833,0.5528,0.625,0.625,,,,0.6667,0.1111,,,,,,,,,0.5556,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
7071,uniform,2,True,rest_l,2,4,False,0.65,0.5,0.0,0.0225,0.0,1,-0.2,rest_w,rest_w,rest_c,rest_w,rest_w,rest_w,False,False,False,False,True,False,0.85,0.85,0.65,0.85,0.85,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.5,,,,,
7072,divergent,6,True,rest_h,2,12,False,0.587,0.1,-0.4956,0.132,0.0,2,-0.0148,rest_y,rest_s,rest_f,rest_f,rest_y,rest_y,False,False,True,True,False,False,0.6019,0.5222,0.6,0.6,0.6019,0.6019,1.0,1.0,,,,,,,,,,,,,,0.8,0.4,,,,,,,,0.1,,,,,,,,,,,0.2222,,,,
7073,uniform,4,True,rest_b,2,8,False,0.8758,0.7143,0.2153,0.0106,0.25,4,0.0,rest_b,rest_b,rest_n,rest_v,rest_b,rest_b,True,True,False,False,True,True,0.8758,0.8758,0.7302,0.6464,0.8758,0.8758,,,,,,0.7143,,,,,0.8889,1.0,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,
7074,uniform,6,True,rest_y,2,12,False,0.5995,0.375,0.1493,0.0395,0.5,1,-0.2722,rest_o,rest_o,rest_j,rest_p,rest_o,rest_p,False,False,True,False,False,False,0.8718,0.8718,0.6644,0.7856,0.8718,0.7856,,,,,,,,,,,,,,0.375,,0.5,,,,,,,,,,,,,,0.5556,,,,0.5,,,0.6667,,1.0,
7075,uniform,8,True,rest_q,2,16,False,0.825,0.5,0.0933,0.0419,0.375,5,0.0,rest_q,rest_q,rest_c,rest_q,rest_i,rest_q,True,True,True,True,False,True,0.825,0.825,0.7353,0.825,0.5556,0.825,,,,,,,,,,,1.0,,,,0.8,,,,,0.5,,1.0,0.5,,,,1.0,,,,,0.8,,,1.0,,,,,
7076,uniform,2,True,rest_t,1,2,True,1.0,1.0,0.0,0.0,1.0,6,0.0,rest_t,rest_t,rest_t,rest_t,rest_t,rest_t,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
7077,uniform,4,True,rest_p,2,8,False,1.0,1.0,0.0,0.0,0.5,6,0.0,rest_p,rest_p,rest_p,rest_p,rest_p,rest_p,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,
7078,coalitional,8,True,rest_k,7,56,False,0.7028,0.2222,0.4193,0.0998,0.625,3,0.0,rest_k,rest_m,rest_c,rest_s,rest_t,rest_k,True,False,True,False,False,True,0.7028,0.6486,0.5639,0.5208,0.6569,0.7028,,,,1.0,,,,,,,,,,,,0.2222,,,0.3,,,0.6,,,0.5,,,,,,1.0,,,,1.0,1.0,,,,
7079,divergent,4,True,rest_w,2,8,False,0.675,0.2,0.6333,0.0969,0.25,3,-0.15,rest_m,rest_m,rest_a,rest_b,rest_m,rest_w,False,False,True,False,True,True,0.825,0.825,0.75,0.65,0.825,0.675,,,0.9,,,1.0,,0.2,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,
708,coalitional,6,True,rest_u,2,12,False,0.775,0.5,-0.03,0.0348,0.5,6,0.0,rest_u,rest_u,rest_c,rest_u,rest_u,rest_u,True,True,True,True,True,True,0.775,0.775,0.5227,0.775,0.775,0.775,,0.8,,,,,0.5,,,,,1.0,,0.75,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.6,
7080,divergent,2,True,rest_e,2,4,False,0.65,0.3,0.0,0.1225,0.5,1,-0.1,rest_o,rest_o,rest_e,rest_w,rest_o,rest_w,False,False,True,False,False,False,0.75,0.75,0.65,0.7,0.75,0.7,,1.0,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,coalitional,6,True,rest_k,2,12,False,0.5667,0.1,-0.04,0.1356,0.1667,0,-0.2458,rest_f,rest_g,rest_a,rest_f,rest_f,rest_f,False,False,False,False,False,False,0.8125,0.7399,0.578,0.8125,0.8125,0.8125,,1.0,,,,,0.1,,,0.6,,0.6,,,,,,,,,,,,,1.0,,,,,,0.1,,,,,,,,,
7082,uniform,4,True,rest_d,8,32,False,0.8389,0.5556,0.0519,0.0334,0.5,3,-0.0861,rest_w,rest_w,rest_d,rest_w,rest_w,rest_w,False,False,True,True,True,False,0.925,0.925,0.8389,0.925,0.925,0.925,1.0,,1.0,,,,,,,0.8,,,,,0.5556,,,,,,,,,,,,,,,,,,,,,,,,,
7083,uniform,2,True,rest_m,2,4,False,0.8333,0.6667,0.0,0.0278,0.5,4,-0.0556,rest_i,rest_i,rest_m,rest_i,rest_i,rest_m,True,False,True,True,False,True,0.8889,0.8889,0.8333,0.8889,0.8889,0.8333,,,,,,,,,,,,0.6667,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
7084,coalitional,4,True,rest_d,3,12,False,0.7639,0.5,0.0,0.0561,0.5,5,0.0,rest_d,rest_d,rest_o,rest_d,rest_d,rest_d,True,True,False,True,True,True,0.7639,0.7639,0.6667,0.7639,0.7639,0.7639,,,,,,,,,,,,1.0,,,,,,,,,,0.5556,,,,,,,,,,,0.5,,,1.0,,,,
7085,divergent,6,True,rest_x,3,18,False,0.55,0.1,0.075,0.1758,0.3333,1,-0.0333,rest_w,rest_n,rest_e,rest_z,rest_w,rest_y,False,False,True,False,False,False,0.5833,0.55,0.5167,0.55,0.5833,0.5667,,,,,,,0.9,,0.1,,1.0,,,,,0.2,0.1,,,,,,,,,,,,,,,,,1.0,,,,,,
7086,divergent,2,True,rest_t,13,26,False,0.6944,0.5,0.0,0.0378,0.0,1,-0.0889,rest_e,rest_m,rest_e,rest_r,rest_e,rest_e,False,False,False,False,True,False,0.7778,0.7833,0.7778,0.6,0.7778,0.7778,,,,,0.8889,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,
7087,divergent,6,True,rest_c,8,48,False,0.6,0.1,-0.48,0.1333,0.1667,1,-0.0667,rest_q,rest_f,rest_b,rest_j,rest_q,rest_q,False,False,True,False,False,False,0.6667,0.4833,0.5833,0.4833,0.6667,0.6667,0.9,,,,,1.0,,,,,,,,,,,0.1,,,,,0.7,0.1,,,,,,,,0.8,,,,,,,,,
7088,uniform,8,True,rest_q,2,16,False,0.7479,0.375,0.0056,0.0506,0.625,5,0.0,rest_q,rest_d,rest_d,rest_s,rest_q,rest_q,True,True,True,False,True,True,0.7479,0.7052,0.7052,0.6896,0.7479,0.7479,,,,1.0,,,,,,,,,1.0,0.5,,,0.875,0.7778,,,,0.5556,,,,,,,,0.375,0.9,,,,,,,,,
7089,minority,8,True,rest_a,2,16,False,0.7431,0.1,0.2574,0.1065,0.375,2,-0.0375,rest_h,rest_h,rest_a,rest_a,rest_h,rest_h,False,False,True,True,False,False,0.7806,0.7806,0.7431,0.7431,0.7806,0.7806,1.0,,,,,0.8889,,,,,,,,,,0.5556,,,0.1,,,1.0,0.4,,,,,1.0,,,,,,,,1.0,,,,
709,uniform,4,True,rest_d,2,8,False,0.8125,0.5,0.0,0.043,0.5,6,0.0,rest_d,rest_d,rest_d,rest_d,rest_d,rest_d,True,True,True,True,True,True,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,1.0,,,,,,,
7090,coalitional,6,True,rest_y,3,18,False,0.4833,0.2,-0.02,0.0214,0.1667,1,-0.2333,rest_a,rest_a,rest_a,rest_a,rest_a,rest_a,False,False,False,False,True,False,0.7167,0.7167,0.7167,0.7167,0.7167,0.7167,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,0.5,,0.7,0.2,,,
7091,divergent,4,True,rest_b,2,8,False,0.5,0.3,0.2667,0.085,0.25,1,-0.15,rest_p,rest_p,rest_b,rest_w,rest_p,rest_i,False,False,True,False,False,False,0.65,0.65,0.5,0.6,0.65,0.6,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,1.0,0.3,,,,,,0.4
7092,uniform,2,True,rest_s,2,4,False,0.95,0.9,0.0,0.0025,0.5,4,0.0,rest_s,rest_s,rest_t,rest_t,rest_s,rest_s,True,True,False,False,True,True,0.95,0.95,0.8125,0.8125,0.95,0.95,,,,,,,,,0.9,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
7093,divergent,4,True,rest_l,3,12,False,0.55,0.1,-0.6,0.1025,0.0,1,-0.1639,rest_u,rest_u,rest_f,rest_l,rest_u,rest_h,False,False,False,True,False,False,0.7139,0.7139,0.6278,0.55,0.7139,0.6833,,,,,,0.1,,,,,,,,0.6,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,
7094,minority,8,True,rest_y,2,16,False,0.7043,0.2,0.4361,0.0751,0.375,4,0.0,rest_y,rest_t,rest_g,rest_y,rest_y,rest_y,True,False,False,True,True,True,0.7043,0.6498,0.6533,0.7043,0.7043,0.7043,1.0,,,,,0.7143,1.0,,,,,,,,,,0.4286,,,,,1.0,,,,,,,,,0.2,,0.625,,,,,,,0.6667
7095,coalitional,8,True,rest_l,3,24,False,0.7562,0.1429,0.5433,0.1078,0.625,2,-0.0705,rest_t,rest_o,rest_a,rest_l,rest_t,rest_t,False,False,True,True,False,False,0.8268,0.4192,0.6371,0.7562,0.8268,0.8268,,,,,,0.25,,,1.0,,,0.9,0.9,,,0.8571,,,,,,1.0,,,,,,,1.0,,,0.1429,,,,,,,,
7096,minority,6,True,rest_d,3,18,False,0.7343,0.1,0.1222,0.1077,0.5,5,0.0,rest_d,rest_e,rest_d,rest_d,rest_d,rest_d,True,False,True,True,True,True,0.7343,0.722,0.7343,0.7343,0.7343,0.7343,,,,,,,,,,1.0,,,,0.75,,,,1.0,,,,,,,,,,,,,,0.1,,,0.5556,,,,1.0,
7097,minority,6,True,rest_h,2,12,False,0.8356,0.5,0.2528,0.0402,0.5,6,0.0,rest_h,rest_h,rest_g,rest_h,rest_h,rest_h,True,True,True,True,True,True,0.8356,0.8356,0.4403,0.8356,0.8356,0.8356,,1.0,,,,,1.0,,,,0.8889,,,,,,,1.0,,,,,,,,,,,0.625,,,,0.5,,,,,,,
7098,divergent,6,True,rest_r,5,30,False,0.55,0.1,0.3,0.0992,0.0,2,-0.0667,rest_z,rest_g,rest_a,rest_f,rest_z,rest_z,False,False,True,False,True,False,0.6167,0.5167,0.55,0.55,0.6167,0.6167,,,,,,,,1.0,0.3,,,,0.5,,0.5,0.9,,,,,,,,,,,,,,,,,,,0.1,,,,,
7099,minority,4,True,rest_d,4,16,False,0.725,0.4444,-0.2333,0.0534,0.25,1,-0.1222,rest_n,rest_e,rest_d,rest_n,rest_n,rest_n,False,False,True,False,False,False,0.8472,0.6389,0.725,0.8472,0.8472,0.8472,,,,,,,,,,,0.9,,0.5556,,,,,,,,,,0.4444,,,,,,,,1.0,,,,,,,,,
71,divergent,2,True,rest_s,2,4,False,0.8125,0.625,0.0,0.0352,0.5,4,-0.1375,rest_l,rest_l,rest_s,rest_l,rest_l,rest_s,False,False,True,True,True,True,0.95,0.95,0.8125,0.95,0.95,0.8125,,0.625,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
710,divergent,4,True,rest_n,2,8,False,0.65,0.1,0.7333,0.1425,0.5,5,0.0,rest_n,rest_p,rest_a,rest_n,rest_n,rest_n,True,False,True,True,True,True,0.65,0.6,0.475,0.65,0.65,0.65,,,,,,,,1.0,,,,,,,,1.0,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,
7100,divergent,8,True,rest_s,4,32,False,0.4411,0.1,0.3705,0.0847,0.375,2,-0.2143,rest_z,rest_c,rest_c,rest_n,rest_m,rest_z,False,True,True,False,False,False,0.6554,0.5304,0.5304,0.5375,0.6518,0.6554,,,,,,,,,0.2,,0.4286,0.1,,,,,,,0.5,,,,,,,0.7,1.0,,,,0.1,,,0.5,,,,,,
7101,uniform,2,True,rest_a,5,10,False,0.85,0.7,0.0,0.0225,0.5,5,0.0,rest_a,rest_a,rest_b,rest_a,rest_a,rest_a,True,True,False,True,True,True,0.85,0.85,0.7778,0.85,0.85,0.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
7102,divergent,2,True,rest_k,1,2,True,0.5556,0.1111,0.0,0.1975,1.0,2,-0.2444,rest_o,rest_o,rest_k,rest_k,rest_o,rest_p,False,False,True,True,False,False,0.8,0.8,0.5556,0.5556,0.8,0.65,0.1111,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103,uniform,2,True,rest_b,4,8,False,0.9167,0.8333,0.0,0.0069,0.0,2,-0.0833,rest_m,rest_l,rest_b,rest_m,rest_m,rest_l,False,False,True,False,True,False,1.0,0.95,0.9167,1.0,1.0,0.95,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.8333,,,,,,,,,
7104,uniform,8,True,rest_b,2,16,False,0.8986,0.75,0.0778,0.0119,0.625,6,0.0,rest_b,rest_b,rest_b,rest_b,rest_b,rest_b,True,True,True,True,True,True,0.8986,0.8986,0.8986,0.8986,0.8986,0.8986,,,,,,,1.0,,,,,,0.8,,0.75,,,1.0,,0.8889,,,,,1.0,,,0.75,,,,,,,,,,,1.0,
7105,minority,8,True,rest_t,2,16,False,0.7469,0.1,-0.0875,0.0938,0.625,5,0.0,rest_t,rest_q,rest_g,rest_t,rest_t,rest_t,True,False,True,True,True,True,0.7469,0.5635,0.6962,0.7469,0.7469,0.7469,,,1.0,,,,1.0,,,0.1,0.75,,,0.5,,,,,,,,1.0,0.625,,,,,,,,,,1.0,,,,,,,
7106,minority,8,True,rest_d,2,16,False,0.7097,0.3,0.3489,0.0689,0.5,1,-0.1233,rest_a,rest_a,rest_a,rest_a,rest_a,rest_a,False,False,True,False,False,False,0.833,0.833,0.833,0.833,0.833,0.833,,,,,,,,,1.0,,,,,,,,,,,0.625,,1.0,,0.3,0.7778,,0.875,,,,,0.8,,,,,,,,0.3
7107,divergent,4,True,rest_y,2,8,False,0.6028,0.1111,-0.5296,0.1122,0.25,3,-0.0667,rest_w,rest_d,rest_f,rest_w,rest_w,rest_w,False,False,True,True,True,False,0.6694,0.5306,0.6389,0.6694,0.6694,0.6694,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.8,0.1111,,,
7108,divergent,8,True,rest_c,10,80,False,0.5875,0.1,0.3533,0.1211,0.25,2,-0.0875,rest_f,rest_a,rest_a,rest_a,rest_f,rest_f,False,True,True,False,False,False,0.675,0.65,0.65,0.65,0.675,0.675,,,,,0.1,,,0.8,,,,0.7,,,,1.0,,,,0.3,,,,,,,,,,,,0.1,1.0,0.7,,,,,,
7109,uniform,4,True,rest_q,1,4,True,0.9,0.6,0.4,0.03,1.0,6,0.0,rest_q,rest_q,rest_q,rest_q,rest_q,rest_q,True,True,True,True,True,True,0.9,0.9,0.9,0.9,0.9,0.9,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.6,,1.0,,,,,,,,,
711,coalitional,8,True,rest_x,2,16,False,0.6639,0.1,0.3096,0.1283,0.5,2,-0.0683,rest_d,rest_y,rest_c,rest_x,rest_y,rest_d,False,False,True,True,False,False,0.7321,0.6587,0.6268,0.6639,0.6587,0.7321,,,0.1,,,,,,,0.1111,,,,1.0,,1.0,,,,,,0.8,,0.5,,,,,,0.8,,,,,,,1.0,,,
7110,coalitional,4,True,rest_v,5,20,False,0.8611,0.4444,-0.1852,0.0579,0.5,4,0.0,rest_v,rest_w,rest_b,rest_v,rest_w,rest_v,True,False,True,True,False,True,0.8611,0.5278,0.5528,0.8611,0.5278,0.8611,,,,,,,,,,,,,,1.0,,,,,,,,,0.4444,,,,,,,,,,1.0,,1.0,,,,,
7111,coalitional,6,True,rest_y,2,12,False,0.7264,0.5,-0.0042,0.0182,0.1667,3,0.0,rest_c,rest_y,rest_a,rest_c,rest_y,rest_c,True,True,False,False,True,False,0.6931,0.7264,0.7,0.6931,0.7264,0.6931,,,,,,,,,,,,0.625,,,,,,,,,,,,,0.9,0.7,,,,,0.8333,,,0.8,,,,,,0.5
7112,uniform,6,True,rest_i,2,12,False,0.7028,0.4,0.0,0.0606,0.3333,1,-0.2208,rest_q,rest_i,rest_c,rest_q,rest_q,rest_q,False,True,False,False,False,False,0.9236,0.7028,0.7074,0.9236,0.9236,0.9236,,0.4,,,,,,,,,,0.6667,,1.0,,0.4,,,,,,0.75,,1.0,,,,,,,,,,,,,,,,
7113,coalitional,4,True,rest_k,2,8,False,0.6361,0.1,0.7148,0.1226,0.25,4,0.0,rest_k,rest_c,rest_a,rest_a,rest_k,rest_k,True,False,True,False,True,True,0.6361,0.6111,0.5806,0.5806,0.6361,0.6361,,,,,,,,,,,,,,,,,,,,,,,,,,0.8889,,,,,,1.0,,,,0.1,,,0.5556,
7114,uniform,6,True,rest_p,1,6,True,0.9398,0.75,0.1806,0.0089,1.0,6,0.0,rest_p,rest_p,rest_p,rest_p,rest_p,rest_p,True,True,True,True,True,True,0.9398,0.9398,0.9398,0.9398,0.9398,0.9398,,0.75,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,0.8889,,,1.0,,,,,,,,,,,
7115,divergent,6,True,rest_k,4,24,False,0.6167,0.1,0.62,0.1381,0.5,3,-0.0167,rest_c,rest_a,rest_c,rest_k,rest_c,rest_c,False,False,True,True,True,False,0.6333,0.55,0.6333,0.6167,0.6333,0.6333,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.9,0.2,,,,1.0,1.0,,,,,,0.1,,,
7116,divergent,2,True,rest_b,3,6,False,0.5556,0.1111,0.0,0.1975,0.5,2,-0.3333,rest_p,rest_p,rest_b,rest_b,rest_p,rest_p,False,False,True,True,False,False,0.8889,0.8889,0.5556,0.5556,0.8889,0.8889,,,,,,,,,,0.1111,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
7117,divergent,2,True,rest_d,2,4,False,0.65,0.3,0.0,0.1225,0.5,2,-0.025,rest_u,rest_u,rest_j,rest_d,rest_u,rest_d,False,False,False,True,False,True,0.675,0.675,0.5625,0.65,0.675,0.65,,,,,,,1.0,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,
7118,divergent,8,True,rest_n,10,80,False,0.525,0.1,-0.5429,0.1494,0.375,2,-0.0944,rest_s,rest_v,rest_b,rest_n,rest_v,rest_v,False,False,True,True,False,False,0.6139,0.6194,0.5639,0.525,0.6194,0.6194,,0.2,0.1,,1.0,,,,,,0.3,1.0,,,,,,,0.1,,,,,,,,1.0,,,,,,,0.5,,,,,,
7119,coalitional,6,True,rest_a,3,18,False,0.7093,0.1,0.0,0.1101,0.3333,3,0.0,rest_a,rest_q,rest_d,rest_a,rest_q,rest_a,True,False,False,True,False,True,0.7093,0.6579,0.4931,0.7093,0.6579,0.7093,,,,,1.0,,0.6,1.0,,,,,,,,,,,,,,,,1.0,0.5556,,,,,,,,,,,,,,,0.1
712,minority,6,True,rest_y,2,12,False,0.8074,0.4444,0.0,0.0577,0.5,4,0.0,rest_y,rest_m,rest_e,rest_y,rest_m,rest_y,True,False,True,True,False,True,0.8074,0.5648,0.6481,0.8074,0.5648,0.8074,,0.5,,,,,,,,,,,,,,,1.0,,0.9,,,,,0.4444,,,,,,,,,1.0,,1.0,,,,,
7120,coalitional,4,True,rest_b,2,8,False,0.3694,0.1111,0.3444,0.0402,0.0,0,-0.3667,rest_n,rest_f,rest_n,rest_n,rest_n,rest_n,False,False,False,False,False,False,0.7361,0.6889,0.7361,0.7361,0.7361,0.7361,,,,,,,,,0.6667,,,,,,,,,0.4,,,,,,,,0.3,,,,,,,,,,0.1111,,,,
7121,coalitional,6,True,rest_u,3,18,False,0.6071,0.1,0.4607,0.1464,0.6667,2,-0.0333,rest_t,rest_b,rest_e,rest_z,rest_t,rest_t,False,False,True,False,True,False,0.6405,0.4307,0.5283,0.4685,0.6405,0.6405,1.0,,,,,0.5,0.1,,,,1.0,,,,,,,,,,,,,0.9,,,,,,0.1429,,,,,,,,,,
7122,coalitional,6,True,rest_l,8,48,False,0.2704,0.1,0.2472,0.0277,0.1667,0,-0.4412,rest_c,rest_c,rest_g,rest_i,rest_c,rest_c,False,False,False,False,False,False,0.7116,0.7116,0.5245,0.6505,0.7116,0.7116,,,,0.1,,,,,,,,,,,0.1111,,,,,0.5,,,0.4,,,,,,,,0.4,,,,,,0.1111,,,
7123,uniform,4,True,rest_c,2,8,False,0.7341,0.5556,0.0,0.0269,0.25,3,-0.127,rest_y,rest_c,rest_c,rest_y,rest_y,rest_y,False,True,True,False,True,False,0.8611,0.7341,0.7341,0.8611,0.8611,0.8611,,,0.6667,,,,,,,,,,,0.7143,,,,,,,,,,,,,,,,,,,,1.0,,,0.5556,,,
7124,uniform,6,True,rest_a,2,12,False,0.7926,0.4,0.4711,0.0566,0.6667,3,0.0,rest_a,rest_v,rest_p,rest_a,rest_v,rest_a,True,False,False,True,False,True,0.7926,0.6957,0.6866,0.7926,0.6957,0.7926,,,,,,,,,0.5556,,,,,,,,,,,,,,1.0,,,,,,,,0.8,,,1.0,,,,,1.0,0.4
7125,coalitional,8,True,rest_f,5,40,False,0.5493,0.1,-0.5151,0.1012,0.0,1,-0.092,rest_n,rest_t,rest_f,rest_h,rest_n,rest_n,False,False,True,False,False,False,0.6413,0.6306,0.5493,0.5854,0.6413,0.6413,,,,,1.0,,,,,,,,1.0,0.625,,,0.5,,0.125,,,,,,,,,0.6,,,,,,,,0.1,,,,0.4444
7126,divergent,2,True,rest_h,2,4,False,0.7778,0.5556,0.0,0.0494,0.5,6,0.0,rest_h,rest_h,rest_h,rest_h,rest_h,rest_h,True,True,True,True,True,True,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,,,,,,,,,,,,,,,,,,,,,,0.5556,,,,,,,,,,,,,,1.0,,,,
7127,divergent,4,True,rest_d,2,8,False,0.5813,0.125,-0.1583,0.1011,0.0,2,-0.05,rest_r,rest_q,rest_c,rest_z,rest_r,rest_z,False,False,True,False,True,False,0.6312,0.575,0.4875,0.5312,0.6312,0.5312,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.125,,0.5,,0.7,,,,,
7128,uniform,6,True,rest_y,2,12,False,0.7301,0.3,0.4535,0.0668,0.5,0,-0.0231,rest_k,rest_j,rest_k,rest_m,rest_j,rest_k,False,False,False,False,False,False,0.7532,0.6931,0.7532,0.7287,0.6931,0.7532,0.3,1.0,,0.9,,,,0.5556,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.625
7129,coalitional,4,True,rest_k,3,12,False,0.5357,0.1429,0.0476,0.0931,0.25,0,-0.1866,rest_n,rest_n,rest_a,rest_h,rest_n,rest_n,False,False,False,False,False,False,0.7223,0.7223,0.567,0.7,0.7223,0.7223,,,,,,,,,,,,,,,,,,0.5,,,,,0.1429,0.5,,,,,,,,,,,,1.0,,,,
713,divergent,2,True,rest_o,1,2,True,1.0,1.0,0.0,0.0,1.0,6,0.0,rest_o,rest_o,rest_o,rest_o,rest_o,rest_o,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
7130,uniform,2,True,rest_c,2,4,False,0.9375,0.875,0.0,0.0039,0.5,6,0.0,rest_c,rest_c,rest_c,rest_c,rest_c,rest_c,True,True,True,True,True,True,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,,1.0,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131,uniform,2,True,rest_v,5,10,False,0.9,0.8,0.0,0.01,0.0,3,0.0,rest_v,rest_v,rest_z,rest_z,rest_v,rest_z,True,True,False,False,True,False,0.9,0.9,0.7778,0.7778,0.9,0.7778,,,1.0,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
